invoice_id,sub_id,invoice_date,due_date,amount
15736,5939,2024-06-01,2024-06-15,50.0
15737,5940,2024-06-01,2024-06-15,200.0
15738,5941,2024-06-01,2024-06-15,10.0
15739,5942,2024-06-01,2024-06-15,10.0
15740,5943,2024-06-01,2024-06-15,50.0
15741,5944,2024-06-01,2024-06-15,200.0
15742,5946,2024-06-01,2024-06-15,200.0
15743,5947,2024-06-01,2024-06-15,200.0
15744,5948,2024-06-01,2024-06-15,10.0
15745,5949,2024-06-01,2024-06-15,10.0
15746,5950,2024-06-01,2024-06-15,50.0
15747,5951,2024-06-01,2024-06-15,50.0
15748,5952,2024-06-01,2024-06-15,10.0
15749,5953,2024-06-01,2024-06-15,50.0
15750,5954,2024-06-01,2024-06-15,200.0
15751,5955,2024-06-01,2024-06-15,50.0
15752,5957,2024-06-01,2024-06-15,50.0
15753,5958,2024-06-01,2024-06-15,50.0
15754,5959,2024-06-01,2024-06-15,200.0
15755,5960,2024-06-01,2024-06-15,10.0
15756,5961,2024-06-01,2024-06-15,200.0
15757,5962,2024-06-01,2024-06-15,10.0
15758,5963,2024-06-01,2024-06-15,200.0
15759,5964,2024-06-01,2024-06-15,200.0
15760,5965,2024-06-01,2024-06-15,200.0
15761,5967,2024-06-01,2024-06-15,200.0
15762,5968,2024-06-01,2024-06-15,200.0
15763,5969,2024-06-01,2024-06-15,200.0
15764,5970,2024-06-01,2024-06-15,10.0
15765,5971,2024-06-01,2024-06-15,50.0
15766,5972,2024-06-01,2024-06-15,200.0
15767,5973,2024-06-01,2024-06-15,10.0
15768,5974,2024-06-01,2024-06-15,200.0
15769,5975,2024-06-01,2024-06-15,50.0
15770,5976,2024-06-01,2024-06-15,10.0
15771,5977,2024-06-01,2024-06-15,50.0
15772,5978,2024-06-01,2024-06-15,200.0
15773,5979,2024-06-01,2024-06-15,200.0
15774,5980,2024-06-01,2024-06-15,200.0
15775,5981,2024-06-01,2024-06-15,10.0
15776,5982,2024-06-01,2024-06-15,10.0
15777,5983,2024-06-01,2024-06-15,50.0
15778,5984,2024-06-01,2024-06-15,200.0
15779,5985,2024-06-01,2024-06-15,200.0
15780,5986,2024-06-01,2024-06-15,200.0
15781,5987,2024-06-01,2024-06-15,10.0
15782,5988,2024-06-01,2024-06-15,200.0
15783,5989,2024-06-01,2024-06-15,10.0
15784,5990,2024-06-01,2024-06-15,200.0
15785,5991,2024-06-01,2024-06-15,10.0
15786,5992,2024-06-01,2024-06-15,10.0
15787,5993,2024-06-01,2024-06-15,50.0
15788,5994,2024-06-01,2024-06-15,10.0
15789,5995,2024-06-01,2024-06-15,10.0
15790,5996,2024-06-01,2024-06-15,10.0
15791,5997,2024-06-01,2024-06-15,10.0
15792,5998,2024-06-01,2024-06-15,10.0
15793,5999,2024-06-01,2024-06-15,50.0
15794,5001,2024-07-01,2024-07-15,10.0
15795,5002,2024-07-01,2024-07-15,10.0
15796,5004,2024-07-01,2024-07-15,10.0
15797,5005,2024-07-01,2024-07-15,50.0
15798,5007,2024-07-01,2024-07-15,200.0
15799,5008,2024-07-01,2024-07-15,50.0
15800,5009,2024-07-01,2024-07-15,200.0
15801,5010,2024-07-01,2024-07-15,50.0
15802,5011,2024-07-01,2024-07-15,10.0
15803,5014,2024-07-01,2024-07-15,10.0
15804,5015,2024-07-01,2024-07-15,10.0
15805,5016,2024-07-01,2024-07-15,10.0
15806,5017,2024-07-01,2024-07-15,50.0
15807,5018,2024-07-01,2024-07-15,50.0
15808,5019,2024-07-01,2024-07-15,200.0
15809,5020,2024-07-01,2024-07-15,50.0
15810,5021,2024-07-01,2024-07-15,50.0
15811,5022,2024-07-01,2024-07-15,10.0
15812,5023,2024-07-01,2024-07-15,200.0
15813,5024,2024-07-01,2024-07-15,50.0
15814,5025,2024-07-01,2024-07-15,200.0
15815,5026,2024-07-01,2024-07-15,50.0
15816,5027,2024-07-01,2024-07-15,50.0
15817,5028,2024-07-01,2024-07-15,200.0
15818,5029,2024-07-01,2024-07-15,10.0
15819,5030,2024-07-01,2024-07-15,200.0
15820,5031,2024-07-01,2024-07-15,10.0
15821,5032,2024-07-01,2024-07-15,50.0
15822,5034,2024-07-01,2024-07-15,50.0
15823,5035,2024-07-01,2024-07-15,200.0
15824,5036,2024-07-01,2024-07-15,200.0
15825,5037,2024-07-01,2024-07-15,10.0
15826,5038,2024-07-01,2024-07-15,200.0
15827,5039,2024-07-01,2024-07-15,10.0
15828,5040,2024-07-01,2024-07-15,10.0
15829,5041,2024-07-01,2024-07-15,50.0
15830,5043,2024-07-01,2024-07-15,50.0
15831,5044,2024-07-01,2024-07-15,50.0
15832,5048,2024-07-01,2024-07-15,10.0
15833,5049,2024-07-01,2024-07-15,200.0
15834,5050,2024-07-01,2024-07-15,50.0
15835,5051,2024-07-01,2024-07-15,50.0
15836,5052,2024-07-01,2024-07-15,200.0
15837,5053,2024-07-01,2024-07-15,200.0
15838,5054,2024-07-01,2024-07-15,10.0
15839,5055,2024-07-01,2024-07-15,200.0
15840,5056,2024-07-01,2024-07-15,200.0
15841,5057,2024-07-01,2024-07-15,200.0
15842,5059,2024-07-01,2024-07-15,10.0
15843,5060,2024-07-01,2024-07-15,50.0
15844,5061,2024-07-01,2024-07-15,50.0
15845,5062,2024-07-01,2024-07-15,50.0
15846,5063,2024-07-01,2024-07-15,10.0
15847,5064,2024-07-01,2024-07-15,10.0
15848,5065,2024-07-01,2024-07-15,50.0
15849,5066,2024-07-01,2024-07-15,10.0
15850,5067,2024-07-01,2024-07-15,50.0
15851,5068,2024-07-01,2024-07-15,200.0
15852,5069,2024-07-01,2024-07-15,200.0
15853,5070,2024-07-01,2024-07-15,200.0
15854,5071,2024-07-01,2024-07-15,200.0
15855,5072,2024-07-01,2024-07-15,200.0
15856,5073,2024-07-01,2024-07-15,200.0
15857,5075,2024-07-01,2024-07-15,200.0
15858,5076,2024-07-01,2024-07-15,200.0
15859,5077,2024-07-01,2024-07-15,10.0
15860,5078,2024-07-01,2024-07-15,50.0
15861,5079,2024-07-01,2024-07-15,10.0
15862,5080,2024-07-01,2024-07-15,200.0
15863,5081,2024-07-01,2024-07-15,50.0
15864,5082,2024-07-01,2024-07-15,10.0
15865,5083,2024-07-01,2024-07-15,50.0
15866,5084,2024-07-01,2024-07-15,50.0
15867,5085,2024-07-01,2024-07-15,10.0
15868,5086,2024-07-01,2024-07-15,10.0
15869,5087,2024-07-01,2024-07-15,50.0
15870,5088,2024-07-01,2024-07-15,50.0
15871,5089,2024-07-01,2024-07-15,10.0
15872,5090,2024-07-01,2024-07-15,50.0
15873,5091,2024-07-01,2024-07-15,10.0
15874,5092,2024-07-01,2024-07-15,10.0
15875,5093,2024-07-01,2024-07-15,50.0
15876,5094,2024-07-01,2024-07-15,10.0
15877,5095,2024-07-01,2024-07-15,50.0
15878,5096,2024-07-01,2024-07-15,50.0
15879,5097,2024-07-01,2024-07-15,200.0
15880,5098,2024-07-01,2024-07-15,200.0
15881,5099,2024-07-01,2024-07-15,200.0
15882,5100,2024-07-01,2024-07-15,10.0
15883,5101,2024-07-01,2024-07-15,200.0
15884,5102,2024-07-01,2024-07-15,200.0
15885,5103,2024-07-01,2024-07-15,200.0
15886,5104,2024-07-01,2024-07-15,200.0
15887,5105,2024-07-01,2024-07-15,50.0
15888,5106,2024-07-01,2024-07-15,10.0
15889,5107,2024-07-01,2024-07-15,10.0
15890,5108,2024-07-01,2024-07-15,50.0
15891,5109,2024-07-01,2024-07-15,50.0
15892,5110,2024-07-01,2024-07-15,10.0
15893,5111,2024-07-01,2024-07-15,200.0
15894,5112,2024-07-01,2024-07-15,200.0
15895,5113,2024-07-01,2024-07-15,10.0
15896,5114,2024-07-01,2024-07-15,10.0
15897,5116,2024-07-01,2024-07-15,200.0
15898,5117,2024-07-01,2024-07-15,50.0
15899,5118,2024-07-01,2024-07-15,200.0
15900,5119,2024-07-01,2024-07-15,50.0
15901,5120,2024-07-01,2024-07-15,50.0
15902,5121,2024-07-01,2024-07-15,200.0
15903,5122,2024-07-01,2024-07-15,10.0
15904,5123,2024-07-01,2024-07-15,200.0
15905,5125,2024-07-01,2024-07-15,50.0
15906,5126,2024-07-01,2024-07-15,10.0
15907,5127,2024-07-01,2024-07-15,50.0
15908,5128,2024-07-01,2024-07-15,200.0
15909,5129,2024-07-01,2024-07-15,10.0
15910,5131,2024-07-01,2024-07-15,50.0
15911,5132,2024-07-01,2024-07-15,50.0
15912,5133,2024-07-01,2024-07-15,200.0
15913,5134,2024-07-01,2024-07-15,200.0
15914,5135,2024-07-01,2024-07-15,200.0
15915,5136,2024-07-01,2024-07-15,10.0
15916,5137,2024-07-01,2024-07-15,10.0
15917,5138,2024-07-01,2024-07-15,200.0
15918,5139,2024-07-01,2024-07-15,50.0
15919,5140,2024-07-01,2024-07-15,10.0
15920,5141,2024-07-01,2024-07-15,50.0
15921,5142,2024-07-01,2024-07-15,10.0
15922,5143,2024-07-01,2024-07-15,10.0
15923,5144,2024-07-01,2024-07-15,200.0
15924,5145,2024-07-01,2024-07-15,10.0
15925,5146,2024-07-01,2024-07-15,200.0
15926,5147,2024-07-01,2024-07-15,200.0
15927,5148,2024-07-01,2024-07-15,50.0
15928,5149,2024-07-01,2024-07-15,50.0
15929,5150,2024-07-01,2024-07-15,10.0
15930,5151,2024-07-01,2024-07-15,50.0
15931,5152,2024-07-01,2024-07-15,50.0
15932,5153,2024-07-01,2024-07-15,200.0
15933,5154,2024-07-01,2024-07-15,200.0
15934,5155,2024-07-01,2024-07-15,10.0
15935,5156,2024-07-01,2024-07-15,50.0
15936,5157,2024-07-01,2024-07-15,200.0
15937,5158,2024-07-01,2024-07-15,50.0
15938,5159,2024-07-01,2024-07-15,50.0
15939,5160,2024-07-01,2024-07-15,10.0
15940,5161,2024-07-01,2024-07-15,200.0
15941,5162,2024-07-01,2024-07-15,10.0
15942,5163,2024-07-01,2024-07-15,10.0
15943,5164,2024-07-01,2024-07-15,50.0
15944,5165,2024-07-01,2024-07-15,10.0
15945,5166,2024-07-01,2024-07-15,50.0
15946,5168,2024-07-01,2024-07-15,50.0
15947,5169,2024-07-01,2024-07-15,50.0
15948,5170,2024-07-01,2024-07-15,50.0
15949,5171,2024-07-01,2024-07-15,50.0
15950,5172,2024-07-01,2024-07-15,50.0
15951,5173,2024-07-01,2024-07-15,10.0
15952,5174,2024-07-01,2024-07-15,10.0
15953,5175,2024-07-01,2024-07-15,50.0
15954,5176,2024-07-01,2024-07-15,50.0
15955,5177,2024-07-01,2024-07-15,50.0
15956,5178,2024-07-01,2024-07-15,10.0
15957,5179,2024-07-01,2024-07-15,50.0
15958,5180,2024-07-01,2024-07-15,10.0
15959,5181,2024-07-01,2024-07-15,10.0
15960,5182,2024-07-01,2024-07-15,10.0
15961,5183,2024-07-01,2024-07-15,50.0
15962,5184,2024-07-01,2024-07-15,10.0
15963,5185,2024-07-01,2024-07-15,10.0
15964,5186,2024-07-01,2024-07-15,50.0
15965,5187,2024-07-01,2024-07-15,50.0
15966,5188,2024-07-01,2024-07-15,10.0
15967,5189,2024-07-01,2024-07-15,10.0
15968,5190,2024-07-01,2024-07-15,200.0
15969,5191,2024-07-01,2024-07-15,200.0
15970,5192,2024-07-01,2024-07-15,200.0
15971,5193,2024-07-01,2024-07-15,50.0
15972,5194,2024-07-01,2024-07-15,50.0
15973,5195,2024-07-01,2024-07-15,200.0
15974,5196,2024-07-01,2024-07-15,50.0
15975,5197,2024-07-01,2024-07-15,10.0
15976,5198,2024-07-01,2024-07-15,10.0
15977,5199,2024-07-01,2024-07-15,50.0
15978,5200,2024-07-01,2024-07-15,200.0
15979,5201,2024-07-01,2024-07-15,200.0
15980,5203,2024-07-01,2024-07-15,10.0
15981,5204,2024-07-01,2024-07-15,200.0
15982,5205,2024-07-01,2024-07-15,50.0
15983,5206,2024-07-01,2024-07-15,200.0
15984,5207,2024-07-01,2024-07-15,10.0
15985,5208,2024-07-01,2024-07-15,10.0
15986,5209,2024-07-01,2024-07-15,200.0
15987,5210,2024-07-01,2024-07-15,10.0
15988,5211,2024-07-01,2024-07-15,200.0
15989,5212,2024-07-01,2024-07-15,10.0
15990,5213,2024-07-01,2024-07-15,50.0
15991,5214,2024-07-01,2024-07-15,10.0
15992,5215,2024-07-01,2024-07-15,200.0
15993,5216,2024-07-01,2024-07-15,50.0
15994,5217,2024-07-01,2024-07-15,50.0
15995,5218,2024-07-01,2024-07-15,10.0
15996,5219,2024-07-01,2024-07-15,200.0
15997,5220,2024-07-01,2024-07-15,50.0
15998,5221,2024-07-01,2024-07-15,50.0
15999,5222,2024-07-01,2024-07-15,200.0
16000,5223,2024-07-01,2024-07-15,10.0
16001,5224,2024-07-01,2024-07-15,10.0
16002,5225,2024-07-01,2024-07-15,50.0
16003,5226,2024-07-01,2024-07-15,50.0
16004,5227,2024-07-01,2024-07-15,10.0
16005,5228,2024-07-01,2024-07-15,200.0
16006,5230,2024-07-01,2024-07-15,10.0
16007,5231,2024-07-01,2024-07-15,200.0
16008,5232,2024-07-01,2024-07-15,10.0
16009,5233,2024-07-01,2024-07-15,10.0
16010,5234,2024-07-01,2024-07-15,50.0
16011,5235,2024-07-01,2024-07-15,50.0
16012,5236,2024-07-01,2024-07-15,10.0
16013,5237,2024-07-01,2024-07-15,10.0
16014,5238,2024-07-01,2024-07-15,200.0
16015,5239,2024-07-01,2024-07-15,50.0
16016,5240,2024-07-01,2024-07-15,200.0
16017,5241,2024-07-01,2024-07-15,10.0
16018,5243,2024-07-01,2024-07-15,200.0
16019,5244,2024-07-01,2024-07-15,200.0
16020,5245,2024-07-01,2024-07-15,10.0
16021,5246,2024-07-01,2024-07-15,50.0
16022,5248,2024-07-01,2024-07-15,50.0
16023,5249,2024-07-01,2024-07-15,200.0
16024,5250,2024-07-01,2024-07-15,10.0
16025,5251,2024-07-01,2024-07-15,200.0
16026,5252,2024-07-01,2024-07-15,10.0
16027,5253,2024-07-01,2024-07-15,10.0
16028,5254,2024-07-01,2024-07-15,200.0
16029,5255,2024-07-01,2024-07-15,10.0
16030,5256,2024-07-01,2024-07-15,50.0
16031,5257,2024-07-01,2024-07-15,10.0
16032,5258,2024-07-01,2024-07-15,50.0
16033,5259,2024-07-01,2024-07-15,200.0
16034,5260,2024-07-01,2024-07-15,50.0
16035,5261,2024-07-01,2024-07-15,10.0
16036,5262,2024-07-01,2024-07-15,50.0
16037,5263,2024-07-01,2024-07-15,200.0
16038,5264,2024-07-01,2024-07-15,200.0
16039,5265,2024-07-01,2024-07-15,200.0
16040,5266,2024-07-01,2024-07-15,10.0
16041,5267,2024-07-01,2024-07-15,10.0
16042,5268,2024-07-01,2024-07-15,10.0
16043,5269,2024-07-01,2024-07-15,200.0
16044,5270,2024-07-01,2024-07-15,10.0
16045,5271,2024-07-01,2024-07-15,200.0
16046,5272,2024-07-01,2024-07-15,50.0
16047,5273,2024-07-01,2024-07-15,50.0
16048,5274,2024-07-01,2024-07-15,50.0
16049,5275,2024-07-01,2024-07-15,200.0
16050,5276,2024-07-01,2024-07-15,10.0
16051,5277,2024-07-01,2024-07-15,200.0
16052,5278,2024-07-01,2024-07-15,50.0
16053,5279,2024-07-01,2024-07-15,50.0
16054,5280,2024-07-01,2024-07-15,200.0
16055,5281,2024-07-01,2024-07-15,50.0
16056,5282,2024-07-01,2024-07-15,50.0
16057,5283,2024-07-01,2024-07-15,10.0
16058,5284,2024-07-01,2024-07-15,50.0
16059,5285,2024-07-01,2024-07-15,50.0
16060,5286,2024-07-01,2024-07-15,10.0
16061,5287,2024-07-01,2024-07-15,10.0
16062,5289,2024-07-01,2024-07-15,200.0
16063,5290,2024-07-01,2024-07-15,10.0
16064,5291,2024-07-01,2024-07-15,10.0
16065,5292,2024-07-01,2024-07-15,200.0
16066,5293,2024-07-01,2024-07-15,50.0
16067,5294,2024-07-01,2024-07-15,50.0
16068,5295,2024-07-01,2024-07-15,10.0
16069,5296,2024-07-01,2024-07-15,10.0
16070,5297,2024-07-01,2024-07-15,10.0
16071,5298,2024-07-01,2024-07-15,10.0
16072,5299,2024-07-01,2024-07-15,10.0
16073,5300,2024-07-01,2024-07-15,200.0
16074,5301,2024-07-01,2024-07-15,10.0
16075,5302,2024-07-01,2024-07-15,200.0
16076,5303,2024-07-01,2024-07-15,10.0
16077,5305,2024-07-01,2024-07-15,200.0
16078,5306,2024-07-01,2024-07-15,10.0
16079,5307,2024-07-01,2024-07-15,200.0
16080,5308,2024-07-01,2024-07-15,50.0
16081,5309,2024-07-01,2024-07-15,50.0
16082,5310,2024-07-01,2024-07-15,10.0
16083,5311,2024-07-01,2024-07-15,200.0
16084,5312,2024-07-01,2024-07-15,200.0
16085,5313,2024-07-01,2024-07-15,10.0
16086,5314,2024-07-01,2024-07-15,50.0
16087,5315,2024-07-01,2024-07-15,50.0
16088,5316,2024-07-01,2024-07-15,10.0
16089,5317,2024-07-01,2024-07-15,200.0
16090,5318,2024-07-01,2024-07-15,10.0
16091,5319,2024-07-01,2024-07-15,50.0
16092,5320,2024-07-01,2024-07-15,50.0
16093,5321,2024-07-01,2024-07-15,50.0
16094,5324,2024-07-01,2024-07-15,200.0
16095,5325,2024-07-01,2024-07-15,50.0
16096,5326,2024-07-01,2024-07-15,200.0
16097,5327,2024-07-01,2024-07-15,200.0
16098,5328,2024-07-01,2024-07-15,50.0
16099,5329,2024-07-01,2024-07-15,200.0
16100,5330,2024-07-01,2024-07-15,50.0
16101,5331,2024-07-01,2024-07-15,50.0
16102,5332,2024-07-01,2024-07-15,200.0
16103,5334,2024-07-01,2024-07-15,200.0
16104,5335,2024-07-01,2024-07-15,50.0
16105,5337,2024-07-01,2024-07-15,10.0
16106,5338,2024-07-01,2024-07-15,200.0
16107,5339,2024-07-01,2024-07-15,10.0
16108,5340,2024-07-01,2024-07-15,200.0
16109,5341,2024-07-01,2024-07-15,50.0
16110,5342,2024-07-01,2024-07-15,10.0
16111,5343,2024-07-01,2024-07-15,50.0
16112,5344,2024-07-01,2024-07-15,50.0
16113,5345,2024-07-01,2024-07-15,10.0
16114,5346,2024-07-01,2024-07-15,10.0
16115,5347,2024-07-01,2024-07-15,50.0
16116,5348,2024-07-01,2024-07-15,50.0
16117,5349,2024-07-01,2024-07-15,10.0
16118,5350,2024-07-01,2024-07-15,50.0
16119,5351,2024-07-01,2024-07-15,50.0
16120,5352,2024-07-01,2024-07-15,200.0
16121,5353,2024-07-01,2024-07-15,200.0
16122,5354,2024-07-01,2024-07-15,10.0
16123,5355,2024-07-01,2024-07-15,50.0
16124,5356,2024-07-01,2024-07-15,50.0
16125,5357,2024-07-01,2024-07-15,10.0
16126,5358,2024-07-01,2024-07-15,10.0
16127,5360,2024-07-01,2024-07-15,50.0
16128,5361,2024-07-01,2024-07-15,10.0
16129,5362,2024-07-01,2024-07-15,10.0
16130,5363,2024-07-01,2024-07-15,10.0
16131,5364,2024-07-01,2024-07-15,50.0
16132,5365,2024-07-01,2024-07-15,50.0
16133,5366,2024-07-01,2024-07-15,50.0
16134,5367,2024-07-01,2024-07-15,200.0
16135,5368,2024-07-01,2024-07-15,50.0
16136,5369,2024-07-01,2024-07-15,10.0
16137,5370,2024-07-01,2024-07-15,10.0
16138,5371,2024-07-01,2024-07-15,200.0
16139,5372,2024-07-01,2024-07-15,50.0
16140,5373,2024-07-01,2024-07-15,50.0
16141,5374,2024-07-01,2024-07-15,50.0
16142,5375,2024-07-01,2024-07-15,10.0
16143,5376,2024-07-01,2024-07-15,50.0
16144,5377,2024-07-01,2024-07-15,10.0
16145,5378,2024-07-01,2024-07-15,200.0
16146,5379,2024-07-01,2024-07-15,50.0
16147,5380,2024-07-01,2024-07-15,200.0
16148,5381,2024-07-01,2024-07-15,50.0
16149,5382,2024-07-01,2024-07-15,50.0
16150,5383,2024-07-01,2024-07-15,10.0
16151,5384,2024-07-01,2024-07-15,10.0
16152,5385,2024-07-01,2024-07-15,200.0
16153,5386,2024-07-01,2024-07-15,10.0
16154,5388,2024-07-01,2024-07-15,10.0
16155,5389,2024-07-01,2024-07-15,10.0
16156,5390,2024-07-01,2024-07-15,10.0
16157,5391,2024-07-01,2024-07-15,50.0
16158,5392,2024-07-01,2024-07-15,10.0
16159,5393,2024-07-01,2024-07-15,50.0
16160,5394,2024-07-01,2024-07-15,10.0
16161,5395,2024-07-01,2024-07-15,10.0
16162,5396,2024-07-01,2024-07-15,200.0
16163,5397,2024-07-01,2024-07-15,50.0
16164,5398,2024-07-01,2024-07-15,200.0
16165,5399,2024-07-01,2024-07-15,10.0
16166,5400,2024-07-01,2024-07-15,200.0
16167,5401,2024-07-01,2024-07-15,50.0
16168,5403,2024-07-01,2024-07-15,200.0
16169,5404,2024-07-01,2024-07-15,10.0
16170,5405,2024-07-01,2024-07-15,50.0
16171,5406,2024-07-01,2024-07-15,50.0
16172,5407,2024-07-01,2024-07-15,50.0
16173,5408,2024-07-01,2024-07-15,10.0
16174,5409,2024-07-01,2024-07-15,10.0
16175,5410,2024-07-01,2024-07-15,200.0
16176,5411,2024-07-01,2024-07-15,50.0
16177,5412,2024-07-01,2024-07-15,200.0
16178,5413,2024-07-01,2024-07-15,200.0
16179,5414,2024-07-01,2024-07-15,200.0
16180,5415,2024-07-01,2024-07-15,10.0
16181,5416,2024-07-01,2024-07-15,50.0
16182,5417,2024-07-01,2024-07-15,200.0
16183,5418,2024-07-01,2024-07-15,200.0
16184,5419,2024-07-01,2024-07-15,50.0
16185,5420,2024-07-01,2024-07-15,10.0
16186,5421,2024-07-01,2024-07-15,50.0
16187,5422,2024-07-01,2024-07-15,50.0
16188,5423,2024-07-01,2024-07-15,200.0
16189,5424,2024-07-01,2024-07-15,10.0
16190,5425,2024-07-01,2024-07-15,50.0
16191,5426,2024-07-01,2024-07-15,10.0
16192,5427,2024-07-01,2024-07-15,10.0
16193,5428,2024-07-01,2024-07-15,10.0
16194,5429,2024-07-01,2024-07-15,50.0
16195,5430,2024-07-01,2024-07-15,50.0
16196,5431,2024-07-01,2024-07-15,10.0
16197,5432,2024-07-01,2024-07-15,50.0
16198,5433,2024-07-01,2024-07-15,200.0
16199,5434,2024-07-01,2024-07-15,200.0
16200,5435,2024-07-01,2024-07-15,200.0
16201,5436,2024-07-01,2024-07-15,10.0
16202,5437,2024-07-01,2024-07-15,10.0
16203,5438,2024-07-01,2024-07-15,50.0
16204,5439,2024-07-01,2024-07-15,200.0
16205,5440,2024-07-01,2024-07-15,50.0
16206,5441,2024-07-01,2024-07-15,10.0
16207,5442,2024-07-01,2024-07-15,200.0
16208,5443,2024-07-01,2024-07-15,200.0
16209,5444,2024-07-01,2024-07-15,200.0
16210,5445,2024-07-01,2024-07-15,50.0
16211,5446,2024-07-01,2024-07-15,50.0
16212,5447,2024-07-01,2024-07-15,10.0
16213,5448,2024-07-01,2024-07-15,200.0
16214,5449,2024-07-01,2024-07-15,200.0
16215,5450,2024-07-01,2024-07-15,10.0
16216,5451,2024-07-01,2024-07-15,10.0
16217,5452,2024-07-01,2024-07-15,10.0
16218,5453,2024-07-01,2024-07-15,200.0
16219,5454,2024-07-01,2024-07-15,50.0
16220,5455,2024-07-01,2024-07-15,50.0
16221,5456,2024-07-01,2024-07-15,50.0
16222,5457,2024-07-01,2024-07-15,50.0
16223,5458,2024-07-01,2024-07-15,10.0
16224,5459,2024-07-01,2024-07-15,10.0
16225,5460,2024-07-01,2024-07-15,50.0
16226,5461,2024-07-01,2024-07-15,10.0
16227,5462,2024-07-01,2024-07-15,200.0
16228,5463,2024-07-01,2024-07-15,200.0
16229,5464,2024-07-01,2024-07-15,50.0
16230,5465,2024-07-01,2024-07-15,10.0
16231,5466,2024-07-01,2024-07-15,50.0
16232,5467,2024-07-01,2024-07-15,10.0
16233,5468,2024-07-01,2024-07-15,50.0
16234,5470,2024-07-01,2024-07-15,50.0
16235,5471,2024-07-01,2024-07-15,50.0
16236,5472,2024-07-01,2024-07-15,50.0
16237,5473,2024-07-01,2024-07-15,50.0
16238,5474,2024-07-01,2024-07-15,10.0
16239,5475,2024-07-01,2024-07-15,200.0
16240,5476,2024-07-01,2024-07-15,50.0
16241,5477,2024-07-01,2024-07-15,50.0
16242,5478,2024-07-01,2024-07-15,200.0
16243,5479,2024-07-01,2024-07-15,10.0
16244,5480,2024-07-01,2024-07-15,50.0
16245,5481,2024-07-01,2024-07-15,50.0
16246,5482,2024-07-01,2024-07-15,10.0
16247,5483,2024-07-01,2024-07-15,200.0
16248,5484,2024-07-01,2024-07-15,50.0
16249,5485,2024-07-01,2024-07-15,200.0
16250,5486,2024-07-01,2024-07-15,50.0
16251,5487,2024-07-01,2024-07-15,10.0
16252,5488,2024-07-01,2024-07-15,10.0
16253,5489,2024-07-01,2024-07-15,50.0
16254,5490,2024-07-01,2024-07-15,10.0
16255,5491,2024-07-01,2024-07-15,200.0
16256,5492,2024-07-01,2024-07-15,10.0
16257,5493,2024-07-01,2024-07-15,10.0
16258,5494,2024-07-01,2024-07-15,50.0
16259,5495,2024-07-01,2024-07-15,200.0
16260,5496,2024-07-01,2024-07-15,10.0
16261,5497,2024-07-01,2024-07-15,50.0
16262,5498,2024-07-01,2024-07-15,10.0
16263,5499,2024-07-01,2024-07-15,10.0
16264,5500,2024-07-01,2024-07-15,10.0
16265,5501,2024-07-01,2024-07-15,200.0
16266,5502,2024-07-01,2024-07-15,200.0
16267,5503,2024-07-01,2024-07-15,200.0
16268,5504,2024-07-01,2024-07-15,50.0
16269,5505,2024-07-01,2024-07-15,10.0
16270,5506,2024-07-01,2024-07-15,200.0
16271,5507,2024-07-01,2024-07-15,10.0
16272,5508,2024-07-01,2024-07-15,10.0
16273,5509,2024-07-01,2024-07-15,200.0
16274,5510,2024-07-01,2024-07-15,50.0
16275,5511,2024-07-01,2024-07-15,10.0
16276,5512,2024-07-01,2024-07-15,10.0
16277,5513,2024-07-01,2024-07-15,200.0
16278,5514,2024-07-01,2024-07-15,10.0
16279,5515,2024-07-01,2024-07-15,50.0
16280,5516,2024-07-01,2024-07-15,10.0
16281,5517,2024-07-01,2024-07-15,50.0
16282,5518,2024-07-01,2024-07-15,10.0
16283,5519,2024-07-01,2024-07-15,10.0
16284,5520,2024-07-01,2024-07-15,10.0
16285,5521,2024-07-01,2024-07-15,50.0
16286,5522,2024-07-01,2024-07-15,200.0
16287,5523,2024-07-01,2024-07-15,10.0
16288,5524,2024-07-01,2024-07-15,10.0
16289,5525,2024-07-01,2024-07-15,10.0
16290,5527,2024-07-01,2024-07-15,200.0
16291,5529,2024-07-01,2024-07-15,50.0
16292,5530,2024-07-01,2024-07-15,200.0
16293,5531,2024-07-01,2024-07-15,200.0
16294,5532,2024-07-01,2024-07-15,10.0
16295,5533,2024-07-01,2024-07-15,50.0
16296,5534,2024-07-01,2024-07-15,10.0
16297,5535,2024-07-01,2024-07-15,10.0
16298,5536,2024-07-01,2024-07-15,50.0
16299,5537,2024-07-01,2024-07-15,50.0
16300,5538,2024-07-01,2024-07-15,50.0
16301,5539,2024-07-01,2024-07-15,10.0
16302,5540,2024-07-01,2024-07-15,50.0
16303,5541,2024-07-01,2024-07-15,200.0
16304,5542,2024-07-01,2024-07-15,50.0
16305,5543,2024-07-01,2024-07-15,50.0
16306,5544,2024-07-01,2024-07-15,50.0
16307,5545,2024-07-01,2024-07-15,50.0
16308,5546,2024-07-01,2024-07-15,200.0
16309,5548,2024-07-01,2024-07-15,10.0
16310,5549,2024-07-01,2024-07-15,50.0
16311,5550,2024-07-01,2024-07-15,50.0
16312,5551,2024-07-01,2024-07-15,200.0
16313,5552,2024-07-01,2024-07-15,50.0
16314,5553,2024-07-01,2024-07-15,50.0
16315,5556,2024-07-01,2024-07-15,10.0
16316,5558,2024-07-01,2024-07-15,200.0
16317,5559,2024-07-01,2024-07-15,10.0
